title,speaker,date,rated_bool,ratings,duration,url
A climate solution where all sides can win,Ted Halstead,May 2017,True,"Ingenious, Informative",13:07,https://www.ted.com/talks/ted_halstead_a_climate_solution_where_all_sides_can_win
How architectural innovations migrate across borders,Teddy Cruz,Feb 2014,True,"Inspiring, Informative",13:14,https://www.ted.com/talks/teddy_cruz_how_architectural_innovations_migrate_across_borders
Teen wonders play bluegrass,Sleepy Man Banjo Boys,Nov 2012,True,"Beautiful, Inspiring",5:02,https://www.ted.com/talks/teenaged_boy_wonders_play_bluegrass
Home is a song I've always remembered,Teitur,Oct 2015,True,"Beautiful, Inspiring",10:49,https://www.ted.com/talks/teitur_home_is_a_song_i_ve_always_remembered
The world needs all kinds of minds,Temple Grandin,Feb 2010,True,"Inspiring, Informative",19:43,https://www.ted.com/talks/temple_grandin_the_world_needs_all_kinds_of_minds
What I learned serving time for a crime I didn't commit,Teresa Njoroge,Nov 2017,True,"Inspiring, Courageous",12:23,https://www.ted.com/talks/teresa_njoroge_what_i_learned_serving_time_for_a_crime_i_didn_t_commit
How to tie your shoes,Terry Moore,May 2011,True,"Funny, Informative",2:59,https://www.ted.com/talks/terry_moore_how_to_tie_your_shoes
Why is 'x' the unknown?,Terry Moore,Jun 2012,True,"Informative, Funny",3:57,https://www.ted.com/talks/terry_moore_why_is_x_the_unknown
"Embracing otherness, embracing myself",Thandie Newton,Jul 2011,True,"Inspiring, Beautiful",13:55,https://www.ted.com/talks/thandie_newton_embracing_otherness_embracing_myself
The cockroach beatbox,Greg Gage,Mar 2012,True,"Fascinating, Informative",6:15,https://www.ted.com/talks/the_cockroach_beatbox
The debut of the British Paraorchestra,British Paraorchestra and Charles Hazlewood,Jan 2012,True,"Inspiring, Beautiful",13:36,https://www.ted.com/talks/the_debut_of_the_british_paraorchestra
The design genius of Charles + Ray Eames,Eames Demetrios,Jul 2009,True,"Inspiring, Beautiful",15:08,https://www.ted.com/talks/the_design_genius_of_charles_and_ray_eames
Life in Second Life,Philip Rosedale,Dec 2008,True,"Informative, Fascinating",28:31,https://www.ted.com/talks/the_inspiration_of_second_life
The interspecies internet? An idea in progress,"Diana Reiss, Peter Gabriel, Neil Gershenfeld and Vint Cerf",Jul 2013,True,"Fascinating, Inspiring",20:01,https://www.ted.com/talks/the_interspecies_internet_an_idea_in_progress
The Jill and Julia Show,Jill Sobule and Julia Sweeney,Feb 2008,True,"Funny, Beautiful",6:14,https://www.ted.com/talks/the_jill_and_julia_show
A moving song from women in prison for life,The Lady Lifers,May 2015,True,"Beautiful, Courageous",9:36,https://www.ted.com/talks/the_lady_lifers_a_moving_song_from_women_in_prison_for_life
"In the Internet age, dance evolves ...",The LXD,Mar 2010,True,"Beautiful, Inspiring",16:48,https://www.ted.com/talks/the_lxd_in_the_internet_age_dance_evolves
Juggle and jest,Raspyni Brothers,Feb 2008,True,"Funny, Fascinating",15:27,https://www.ted.com/talks/the_raspyni_brothers_juggle_and_jest
The secret life of plankton,Tierney Thys and Plankton Chronicles Project,Apr 2012,True,"Fascinating, Beautiful",6:01,https://www.ted.com/talks/the_secret_life_of_plankton
"How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,Mar 2015,True,"Inspiring, Informative",16:52,https://www.ted.com/talks/theaster_gates_how_to_revive_a_neighborhood_with_imagination_beauty_and_art
How art gives shape to cultural change,Thelma Golden,Apr 2010,True,"Inspiring, Informative",12:28,https://www.ted.com/talks/thelma_golden_how_art_gives_shape_to_cultural_change
A black man goes undercover in the alt-right,Theo E.J. Wilson,Sep 2017,True,"Inspiring, Courageous",18:20,https://www.ted.com/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right
"My creations, a new form of life",Theo Jansen,Sep 2007,True,"Ingenious, Fascinating",8:13,https://www.ted.com/talks/theo_jansen_creates_new_creatures
Wake up! It's They Might Be Giants!,They Might Be Giants,Apr 2008,True,"Funny, Ingenious",17:21,https://www.ted.com/talks/they_might_be_giants_play_at_8_30_am
How architecture can connect us,Thom Mayne,Apr 2007,True,"Inspiring, Informative",20:40,https://www.ted.com/talks/thom_mayne_on_architecture_as_connection
Let's rethink America's military strategy,Thomas Barnett,Jun 2007,True,"Persuasive, Informative",23:22,https://www.ted.com/talks/thomas_barnett_draws_a_new_map_for_peace
"""La Vie en Rose""",Rachelle Garniez and Thomas Dolby,Apr 2007,True,"Beautiful, Funny",3:21,https://www.ted.com/talks/thomas_dolby_and_rachelle_garniez
It's time to redesign medical data,Thomas Goetz,Jan 2011,True,"Persuasive, Informative",16:33,https://www.ted.com/talks/thomas_goetz_it_s_time_to_redesign_medical_data
Building the Seed Cathedral,Thomas Heatherwick,May 2011,True,"Inspiring, Ingenious",16:52,https://www.ted.com/talks/thomas_heatherwick
The world's most boring television ... and why it's hilariously addictive,Thomas Hellum,Dec 2014,True,"Funny, Fascinating",18:06,https://www.ted.com/talks/thomas_hellum_the_world_s_most_boring_television_and_why_it_s_hilariously_addictive
Toward a new understanding of mental illness,Thomas Insel,Apr 2013,True,"Informative, Fascinating",13:03,https://www.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness
Weaving narratives in museum galleries,Thomas P. Campbell,Oct 2012,True,"Inspiring, Fascinating",16:36,https://www.ted.com/talks/thomas_p_campbell_weaving_narratives_in_museum_galleries
Dive into an ocean photographer's world,Thomas Peschak,Feb 2016,True,"Beautiful, Inspiring",10:10,https://www.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world
New thoughts on capital in the twenty-first century,Thomas Piketty,Oct 2014,True,"Informative, Fascinating",21:00,https://www.ted.com/talks/thomas_piketty_new_thoughts_on_capital_in_the_twenty_first_century
Medicine for the 99 percent,Thomas Pogge,Dec 2011,True,"Persuasive, Ingenious",18:05,https://www.ted.com/talks/thomas_pogge_medicine_for_the_99_percent
A 12-year-old app developer,Thomas Suarez,Nov 2011,True,"Inspiring, Funny",4:40,https://www.ted.com/talks/thomas_suarez_a_12_year_old_app_developer
How I built a toaster — from scratch,Thomas Thwaites,Jan 2011,True,"Funny, Ingenious",10:51,https://www.ted.com/talks/thomas_thwaites_how_i_built_a_toaster_from_scratch
Our story of rape and reconciliation,Thordis Elva and Tom Stranger,Feb 2017,True,"Courageous, Inspiring",19:06,https://www.ted.com/talks/thordis_elva_tom_stranger_our_story_of_rape_and_reconciliation
How low-cost eye care can be world-class,Thulasiraj Ravilla,Dec 2009,True,"Inspiring, Ingenious",17:27,https://www.ted.com/talks/thulasiraj_ravilla_how_low_cost_eye_care_can_be_world_class
Swim with the giant sunfish,Tierney Thys,May 2007,True,"Informative, Fascinating",16:41,https://www.ted.com/talks/tierney_thys_swims_with_the_giant_sunfish
"How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,Feb 2018,True,"Informative, Funny",11:37,https://www.ted.com/talks/tiffany_kagure_mugo_and_siphumeze_khundayi_how_to_have_a_healthier_positive_relationship_to_sex
The history of human emotions,Tiffany Watt Smith,Dec 2017,True,"Informative, Fascinating",14:20,https://www.ted.com/talks/tiffany_watt_smith_the_history_of_human_emotions
A Magna Carta for the web,Tim Berners-Lee,Aug 2014,True,"Informative, Inspiring",6:43,https://www.ted.com/talks/tim_berners_lee_a_magna_carta_for_the_web
The next web,Tim Berners-Lee,Mar 2009,True,"Informative, Inspiring",16:23,https://www.ted.com/talks/tim_berners_lee_on_the_next_web
The year open data went worldwide,Tim Berners-Lee,Mar 2010,True,"Inspiring, Informative",5:33,https://www.ted.com/talks/tim_berners_lee_the_year_open_data_went_worldwide
The early birdwatchers,Tim Birkhead,Sep 2010,True,"Informative, Funny",28:10,https://www.ted.com/talks/tim_birkhead_the_wisdom_of_birds
Tales of creativity and play,Tim Brown,Nov 2008,True,"Inspiring, Informative",27:58,https://www.ted.com/talks/tim_brown_on_creativity_and_play
Designers — think big!,Tim Brown,Sep 2009,True,"Inspiring, Informative",16:50,https://www.ted.com/talks/tim_brown_urges_designers_to_think_big
"Smash fear, learn anything",Tim Ferriss,Apr 2009,True,"Inspiring, Informative",16:25,https://www.ted.com/talks/tim_ferriss_smash_fear_learn_anything
Why you should define your fears instead of your goals,Tim Ferriss,Jun 2017,True,"Inspiring, Informative",13:21,https://www.ted.com/talks/tim_ferriss_why_you_should_define_your_fears_instead_of_your_goals
"Trial, error and the God complex",Tim Harford,Jul 2011,True,"Inspiring, Persuasive",18:07,https://www.ted.com/talks/tim_harford
How frustration can make us more creative,Tim Harford,Jan 2016,True,"Inspiring, Informative",15:32,https://www.ted.com/talks/tim_harford_how_messy_problems_can_inspire_creativity
An economic reality check,Tim Jackson,Oct 2010,True,"Inspiring, Persuasive",20:23,https://www.ted.com/talks/tim_jackson_s_economic_reality_check
Can we stop climate change by removing CO2 from the air?,Tim Kruger,Oct 2017,True,"Informative, Inspiring",8:56,https://www.ted.com/talks/tim_kruger_can_we_stop_climate_change_by_removing_co2_from_the_air
3 ways to (usefully) lose control of your brand,Tim Leberecht,Oct 2012,True,"Inspiring, Informative",6:30,https://www.ted.com/talks/tim_leberecht_3_ways_to_usefully_lose_control_of_your_reputation
4 ways to build a human company in the age of machines,Tim Leberecht,Nov 2016,True,"Inspiring, Beautiful",11:44,https://www.ted.com/talks/tim_leberecht_4_ways_to_build_a_human_company_in_the_age_of_machines
Inside the mind of a master procrastinator,Tim Urban,Mar 2016,True,"Funny, Inspiring",14:03,https://www.ted.com/talks/tim_urban_inside_the_mind_of_a_master_procrastinator
The economic case for preschool,Timothy Bartik,May 2013,True,"Informative, Persuasive",15:45,https://www.ted.com/talks/timothy_bartik_the_economic_case_for_preschool
What we can do to die well,Timothy Ihrig,Aug 2016,True,"Informative, Inspiring",13:32,https://www.ted.com/talks/timothy_ihrig_what_we_can_do_to_die_well
"Design for people, not awards",Timothy Prestero,Aug 2012,True,"Inspiring, Informative",11:05,https://www.ted.com/talks/timothy_prestero_design_for_people_not_awards
A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,Dec 2016,True,"Beautiful, Inspiring",17:07,https://www.ted.com/talks/tiq_milan_and_kim_katrin_milan_a_queer_vision_of_love_and_marriage
"""My Fine Reward""",Tito Deler,Feb 2018,True,"Beautiful, Fascinating",2:53,https://www.ted.com/talks/tito_deler_my_fine_reward
Can art amend history?,Titus Kaphar,Aug 2017,True,"Inspiring, Courageous",12:52,https://www.ted.com/talks/titus_kaphar_can_art_amend_history
Invest in social change,Toby Eccles,Dec 2013,True,"Inspiring, Persuasive",10:03,https://www.ted.com/talks/toby_eccles_invest_in_social_change
You don't need an app for that,Toby Shapshak,Mar 2014,True,"Informative, Inspiring",7:54,https://www.ted.com/talks/toby_shapshak_you_don_t_need_an_app_for_that
Inventing instruments that unlock new music,Tod Machover and Dan Ellsey,Apr 2008,True,"Inspiring, Beautiful",20:41,https://www.ted.com/talks/tod_machover_and_dan_ellsey_play_new_music
A temporary tattoo that brings hospital care to the home,Todd Coleman,Oct 2016,True,"Informative, Ingenious",9:39,https://www.ted.com/talks/todd_coleman_a_temporary_tattoo_that_brings_hospital_care_to_the_home
How to fool a GPS,Todd Humphreys,Jul 2012,True,"Informative, Fascinating",15:45,https://www.ted.com/talks/todd_humphreys_how_to_fool_a_gps
"A prosthetic arm that ""feels""",Todd Kuiken,Oct 2011,True,"Inspiring, Ingenious",18:51,https://www.ted.com/talks/todd_kuiken_a_prosthetic_arm_that_feels
An intergalactic guide to using a defibrillator,Todd Scott,Apr 2017,True,"Funny, Informative",5:22,https://www.ted.com/talks/todd_scott_an_intergalactic_guide_to_using_a_defibrillator
7 ways games reward the brain,Tom Chatfield,Nov 2010,True,"Informative, Fascinating",16:28,https://www.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain
"How AI can enhance our memory, work and social lives",Tom Gruber,Aug 2017,True,"Informative, Inspiring",9:46,https://www.ted.com/talks/tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives
Why would God create a tsunami?,Tom Honey,Apr 2007,True,"Courageous, Inspiring",19:32,https://www.ted.com/talks/tom_honey_on_god_and_the_tsunami
What can we learn from shortcuts?,Tom Hulme,Jun 2016,True,"Informative, Inspiring",7:20,https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts
A comic sendup of TED2006,Tom Rielly,Apr 2007,True,"Funny, Ingenious",19:55,https://www.ted.com/talks/tom_rielly_delivers_a_comic_send_up_of_ted2006
Anti-gravity sculpture,Tom Shannon,May 2009,True,"Beautiful, Ingenious",11:55,https://www.ted.com/talks/tom_shannon_s_magnetic_sculpture
The painter and the pendulum,Tom Shannon and John Hockenberry,Feb 2010,True,"Beautiful, Inspiring",13:21,https://www.ted.com/talks/tom_shannon_the_painter_and_the_pendulum
The orchestra in my mouth,Tom Thum,Jul 2013,True,"Fascinating, Funny",11:41,https://www.ted.com/talks/tom_thum_the_orchestra_in_my_mouth
An Internet without screens might look like this,Tea Uglow,Oct 2015,True,"Inspiring, Informative",8:23,https://www.ted.com/talks/tom_uglow_an_internet_without_screens_might_look_like_this
"Build a tower, build a team",Tom Wujec,Apr 2010,True,"Inspiring, Informative",6:51,https://www.ted.com/talks/tom_wujec_build_a_tower
Learn to use the 13th-century astrolabe,Tom Wujec,Nov 2009,True,"Informative, Fascinating",9:25,https://www.ted.com/talks/tom_wujec_demos_the_13th_century_astrolabe
"Got a wicked problem? First, tell me how you make toast",Tom Wujec,Feb 2015,True,"Informative, Inspiring",9:01,https://www.ted.com/talks/tom_wujec_got_a_wicked_problem_first_tell_me_how_you_make_toast
3 ways the brain creates meaning,Tom Wujec,Jul 2009,True,"Informative, Fascinating",6:26,https://www.ted.com/talks/tom_wujec_on_3_ways_the_brain_creates_meaning
Would you live in a floating city in the sky?,Tomás Saraceno,Sep 2017,True,"Inspiring, Ingenious",11:03,https://www.ted.com/talks/tomas_saraceno_would_you_live_in_a_floating_city_in_the_sky
A new vision for rebuilding Detroit,Toni Griffin,Dec 2013,True,"Informative, Inspiring",11:48,https://www.ted.com/talks/toni_griffin_a_new_vision_for_rebuilding_detroit
The first secret of design is ... noticing,Tony Fadell,Jun 2015,True,"Inspiring, Informative",16:41,https://www.ted.com/talks/tony_fadell_the_first_secret_of_design_is_noticing
A call to men,Tony Porter,Dec 2010,True,"Inspiring, Courageous",11:13,https://www.ted.com/talks/tony_porter_a_call_to_men
Why we do what we do,Tony Robbins,Jun 2006,True,"Inspiring, Persuasive",21:45,https://www.ted.com/talks/tony_robbins_asks_why_we_do_what_we_do
"How young blood might help reverse aging. Yes, really",Tony Wyss-Coray,Aug 2015,True,"Fascinating, Informative",13:35,https://www.ted.com/talks/tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really
What can save the rainforest? Your used cell phone,Topher White,Mar 2015,True,"Ingenious, Inspiring",9:30,https://www.ted.com/talks/topher_white_what_can_save_the_rainforest_your_used_cell_phone
Animate characters by evolving them,Torsten Reil,Jul 2008,True,"Fascinating, Ingenious",18:20,https://www.ted.com/talks/torsten_reil_studies_biology_to_make_animation
Inside Africa's thriving art scene,Touria El Glaoui,Jan 2018,True,"Informative, Inspiring",7:57,https://www.ted.com/talks/touria_el_glaoui_inside_africa_s_thriving_art_scene
Toys and materials from the future,Keith Schacht and Zach Kaplan,Oct 2008,True,"Fascinating, Ingenious",15:46,https://www.ted.com/talks/toys_from_the_future
Finding the story inside the painting,Tracy Chevalier,Jul 2012,True,"Beautiful, Inspiring",14:21,https://www.ted.com/talks/tracy_chevalier_finding_the_story_inside_the_painting
Uber's plan to get more people into fewer cars,Travis Kalanick,Mar 2016,True,"Informative, Inspiring",19:18,https://www.ted.com/talks/travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars
How this FBI strategy is actually creating US-based terrorists,Trevor Aaronson,Jun 2015,True,"Informative, Courageous",9:22,https://www.ted.com/talks/trevor_aaronson_how_this_fbi_strategy_is_actually_creating_us_based_terrorists
Ballroom dance that breaks gender roles,Trevor Copp and Jeff Fox,Oct 2016,True,"Beautiful, Inspiring",15:33,https://www.ted.com/talks/trevor_copp_jeff_fox_ballroom_dance_that_breaks_gender_roles
How free is our freedom of the press?,Trevor Timm,May 2016,True,"Informative, Courageous",5:13,https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press
